title,number,duration,description,id,published
פרק #761 - שיחה קלה עם אפי ליפשיץ,767,01:53:53,"אפי ליפשיץ הוא איש קולנוע ותרבות. אני עוקב אחריו ואוהב מאד את התוכן שהוא מפרסם בטוויטר, וזו היתה סיבה מספיק טובה להזמין אותו לדבר על שביתת היוצרים בהוליווד, קולנוע איכותי וטראשי, תזונה, גידול ירקות וצום ממושך. אזהרת ספויילר: דיברנו מלא על ברבי ואופנהיימר, כולל ספויילרים. ראו הוזהרתם.
 
על מה דיברנו:
 
מרגו רובי, כריסטופר נולן, ציר עצמות, אבוקדו, האחים רוסו, מארוול, דיסני, פחמימות וסוכרים, קיליאן מרפי, ריאן גוסלינג ועוד מלא דברים.
 
הישארו אחרי אות הסיום לחפירה השבועית שלי
 
קישורים והמלצות:

אפי ליפשיץ -בטוויטר
 
הרשמה ב-iTunes הרשמו ל-RSS שלנו",geekonomy.podbean.com/447b1de3-e02f-3610-abe8-c58aa686dbdf,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=9, tm_hour=3, tm_min=10, tm_sec=47, tm_wday=2, tm_yday=221, tm_isdst=0)"
פרק #760 - אחים לנשק,766,01:14:20,"רון שרף הוא סגן אלוף במיל׳ מסיירת מטכ״ל. בזמן שירות מילואים ביחידה עם אייל נווה נחשף לחקיקה המשפטית של יריב לוין והחליט שאינו יכול להישאר אדיש. השניים, לצד מספר חברים אחרים, הקימו את תנועת ״אחים לנשק״ שהפכה לאחרונה לעמותה רשמית.

 

על מה דיברנו:
המחאה, פורום קהלת, הפסקת התנדבות, אלימות, קווים אדומים, הרצי הלוי, יואב גלנט, בנימין נתניהו, יריב לוין, אהוד ברק, משטרת ישראל, פעילות פוליטית, גיוס חרדים

 

נותני החסות של הפרק:
לימודי המשך בטכניון
לינק לחודש חינם + חודשיים בחצי מחיר ברייזאפ",geekonomy.podbean.com/619fbf7b-1e80-3c7e-90e9-5bb2330c3411,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=6, tm_hour=19, tm_min=15, tm_sec=1, tm_wday=6, tm_yday=218, tm_isdst=0)"
פרק #759 - אוהד אדר-פרסמן,765,01:34:19,"אוהד אדר-פרסמן מכר את החברה הראשונה לצ׳ג האמריקאית לפני כתריסר שנים ושימש כבכיר בחברה, שהונפקה בין לבין, במשך שנים. מאז הספיק להשקיע בעשרות חברות ולהקים עם שותפיו לפני כחמש שנים את חברת סטאקביט, שנמכרה החודש לחברת Netlify.

 

על מה דיברנו:
אינטלגינציה מלאכותית, השקעות, מכירת חברות, חילופי דורות, וויקס, וורד-פרס, סן פרנסיסקו, פיתוח ווב

 

נותני החסות שלנו:
לימודי המשך בטכניון
חברת 2sit שבה תקבלו 25% הנחה על הכסא הראשון שתקנו אם תגידו שהגעתם דרך גיקונומי",geekonomy.podbean.com/c7f6a8eb-3268-3afe-97a6-72cf65211d10,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=5, tm_hour=18, tm_min=29, tm_sec=22, tm_wday=5, tm_yday=217, tm_isdst=0)"
פרק #758 - אורנה ברביבאי,764,01:35:30,"אורנה ברביבאי שירתה בצה״ל כראש אגף כח אדם בדרגת אלוף והיא למעשה הקצינה הראשונה בתולדות המדינה שנשאה דרגה זו במינוי קבע. לאחר השחרור כיהנה כחברת כנסת מטעם מפלגת יש עתיד וכשרת הכלכלה והתעשייה. אורנה מתמודדת כיום על ראשות עיריית תל-אביב.

 

על מה דיברנו:
תל-אביב, עפולה, רמלה, רון חולדאי, יאיר לפיד, פריימריס, פנסיות תקציביות, גג בבלומפילד, מחלפים בצפון העיר, הזנחה ביפו, חיי הלילה בעיר, שילוב חרדים בצה״ל, בנימין נתניהו, בני גנץ, סייעות בגנים, מערכת החינוך

 

נותני החסות שלנו:
חברת Better שתסייע לכם לחסוך כסף",geekonomy.podbean.com/8ac9f31b-bf85-3bb3-b371-200322bec63a,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=2, tm_hour=20, tm_min=35, tm_sec=20, tm_wday=2, tm_yday=214, tm_isdst=0)"
פרק #757 - עופר בן נון וטאלון,763,01:07:51,"עופר בן נון הקים את טאלון, שגייסה עד כה כ-120 מיליון דולר, יחד עם אוהד בוברוב, שהיה ממייסדי לאקון סקיוריטי שנרכשה על ידי צ'ק פוינט. בן-נון עצמו היה ממייסדי ארגוס, שנרכשה על ידי קונטיננטל, ושתי החברות היו חלוצות בתחומן בתעשיית הסייבר. טאלון מנסה ליצור קטגוריית אבטחת מידע חדשה שמתרכזת בדפדפן מיוחד לעסקים.

 
על מה דיברנו:

זוהר זיסאפל, טאלון, דפדפנים, ציונות, קשיים, סטארטאפ שני, שוק חדש, אבטחת מידע 

 

נותני החסות שלנו:
לינק לחודש חינם + חודשיים בחצי מחיר ברייזאפ",geekonomy.podbean.com/5e45c8e9-e056-3e32-93dc-f0de3e92b8e9,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=31, tm_hour=20, tm_min=3, tm_sec=1, tm_wday=0, tm_yday=212, tm_isdst=0)"
פרק #756 - יהודה עדר לא הולך בטל,762,01:43:57,"יהודה עדר הוא אחד מהמוזיקאים המוערכים בישראל בעשרות השנים האחרונות. הוא היה נגן הגיטרה של להקות כתמוז וקאריזמא של מאיר אריאל ופצח אפילו בקריירת סולו. עדר, אביו של המוזיקאים אלון ונדב, היה ממקימי בית הספר למוזיקה ״רימון״ ומשמש כנשיא שלו עד היום, כשבשיעורי ההלחנה שלו עברו אמנים כאביב גפן, יסמין מועלם וכל כך הרבה רבות ורבים אחרים.

 

על מה דיברנו:
מאיר אריאל, ברי סחרוף, אריאל זילבר, תמיר היימן, אלון עדר, בית הספר רימון, שומר חומות, עכו, אורי בורי, אלג׳יר, מנועים קדימה, רישומי פחם, גיטרות, ניל יאנג, אריק קלפטון, כתיבת שירים, אביב גפן, נונו, ג׳ורדי, תמוז, כוורת

 

נותני החסות שלנו:
חברת Better שתסייע לכם לחסוך כסף
לינק לחודש חינם + חודשיים בחצי מחיר ברייזאפ",geekonomy.podbean.com/9f34bf0b-36e7-3cad-8522-f49a77fd318b,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=28, tm_hour=6, tm_min=53, tm_sec=57, tm_wday=4, tm_yday=209, tm_isdst=0)"
פרק #755 - ד״ר גדי טאוב,761,01:44:14,"גדי טאוב סיים את התואר הראשון והשני שלו בהיסטוריה באונ׳ תל-אביב ואת תואר הדוקטורט שלו מאונ׳ ראטגרס. המחקר שלו עסק בהיסטוריה של ארצות הברית ובפרגמטיזם האמריקאי. גדי כתב את ״אלנבי״ והשתתף לאורך השנים בתכניות טלוויזיה ורדיו רבות. טאוב כתב טורים במשך שנים ב״הארץ״ עד שהתקשורת עמו הסתיימה לאחרונה בטונים צורמים. הוא מגיש תכנית עצמאית בשם ״שומר הסף״, תכנית אחרת בשם ״מבקרי המדינה״ ומהווה את אחד מהקולות הבולטים בימין החילוני הישראלי.

 

על מה דיברנו:
דמוקרטיה, בתי המשפט, משפט נתניהו, הארץ, גידי וייץ, אלון עידן, שינויי החקיקה, חסידות גור, ההפגנות, גבולות השיח, אהרון ברק, ספרו של גדי ניידים ונייחים: מאבקן של האליטות כנגד הדמוקרטיה הישראלית, מלחמת מעמדות, מרקסיזם

 

נותני החסות שלנו:
מאדם באטרפליי בפארק
לפניות לאוראל שופן בוואטסאפ",geekonomy.podbean.com/b9da01c3-2d2f-3838-9695-7c36856bd046,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=26, tm_hour=16, tm_min=6, tm_sec=16, tm_wday=2, tm_yday=207, tm_isdst=0)"
פרק #754 - אמנון כהן-תדהר,760,01:03:55,"אמנון כהן-תדהר הוא אחד מהבכירים הטכנולוגיים בסטארטאפ הישראלי קלאודינירי. הוא מתמחה בפרוטוקולים של תמונות ועובד בשנים האחרונות, בין השאר, על שדרוג ל-JPEG.

 

על מה דיברנו:
תקנים, תמונות, סרטים, גוגל, וואווי, אפל, JPEG, פוליטיקה טכנולוגית, קלאודינירי

 

נותני החסות שלנו:
מאדם באטרפליי בפארק
לינק לחודש חינם + חודשיים בחצי מחיר ברייזאפ",geekonomy.podbean.com/fe80f510-8b5b-3a49-9b0b-740eb770bd06,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=23, tm_hour=7, tm_min=18, tm_sec=11, tm_wday=6, tm_yday=204, tm_isdst=0)"
פרק #753 - רונן מיילי וחיי הלילה,759,01:28:41,"רונן מיילי שירת בדבדבן, כיהן בעבר כיושב ראש איגוד הברים והמועדונים, ניהל את הסניף התל-אביבי של האומן 17, הקים את החתול והכלב, מרחק ירקון ושלל מועדונים אחרים בתל-אביב, ייזם פסטיבלים והיה חלק מהרוח החיה של חיי הלילה בתל-אביב כבר עשרים שנה.

 

על מה דיברנו:
סמים, מועדונים, תל-אביב, ירושלים, ברלין, מוזיקה, טראנס, אלון קסטיאל, החתול והכלב, הבלוק, סאונד, יום העצמאות, יחידת דובדבן, רון חולדאי, בית המשפט העליון, משטרת ישראל, אלימות, חוף הים, האחים שוורץ, הפורום, קהילת הלהט״ב, שלום חנוך

 

נותני החסות שלנו:
הפודקאסט ״שוד השעונים הגדול״
פלטפורמת לימוד האנגלית Cambly שמציעה לכם הנחה של 60% על המנוי החודשי",geekonomy.podbean.com/e93f66dc-938f-3ff2-8486-cf05aa141b46,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=20, tm_hour=8, tm_min=27, tm_sec=0, tm_wday=3, tm_yday=201, tm_isdst=0)"
פרק #752 - עמית אולמן,758,01:23:45,"עמית אולמן הוא שחקן, במאי, מחזאי ומוזיקאי, שאחראי בין השאר למחזות ״תיכון מגשימים״ ו-״העיר הזאת״, שהוסב לסרט מעולה שנמצא כיום בבתי הקולנוע בארץ. עמית שירות בדבדבן, למד משחק בניסן נתיב סניף ירושלים ונמנה עם מייסדי פואטרי סלאם ישראל.

 

על מה דיברנו:
העיר הזאת, ג׳ימבו ג׳יי, טונה, רביד פלוטניק, משחק, ניסן נתיב, ציונות, גמרא, ירושלים, לימודי משחק, בימוי, הצד הפיננסי של עולם התרבות, גיוס המונים, הבמה, המסך הגדול, סין סיטי, טרנטינו, ליאור רז, פאודה, מוזיקה, הדג נחש, אריק איינשטיין

 

נותני החסות שלנו לפרק:
לינק לחודש חינם + חודשיים בחצי מחיר ברייזאפ
חברת 2sit שבה תקבלו 25% הנחה על הכסא הראשון שתקנו אם תגידו שהגעתם דרך גיקונומי

 

לינקים מהפרק:
העמוד של עמית בספוטיפיי",geekonomy.podbean.com/d40ca35a-a499-30f0-857e-63e1a3257249,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=18, tm_hour=15, tm_min=54, tm_sec=28, tm_wday=1, tm_yday=199, tm_isdst=0)"
גיקונומי מציגים: שיחת מסדרון,757,01:08:29,"מטא ישראל ויקיר הפודקאסט, יוני נמרודי, התחילו פודקאסט חדש בנושא שיווק דיגיטלי, תחום שראם רצה להרחיב עליו בסדרת פרקים, אבל משאיר פה את הבמה למומחים. הפודקאסט יהיה זמין בכל אפליקציות הפודקאסטים האהובות עליכם תחת השם ״שיחת מסדרון״. בפרק הראשון, שמתחיל כאן אחרי ההקדמה של ראם, יונתן מארח את עידן קליגרמן, קריאייטיב דירקטור בלייטריקס, שמנכ״לה זאב התארח בעבר בגיקונומי, ואת אודי אביטל, שמוביל את Creative Shop ב-Meta בישראל לשיחה על קריאייטיב בעידן החדש. האבולוציה של מחלקות הקריאייטיב בעידן מהפכת המובייל, למה סטארט-אפים יכולים וצריכים לייצר למעלה מ-100 קריאייטיבים בשבוע, וגם: החשיבות של קריאייטיב לחברות היפר-צמיחה בעולם גלובלי, וההשקה הגוברת בין מחלקות ה-Growth והקריאייטיב בארגונים.

 

לינק לפודקאסט החדש ״שיחת מסדרון״",geekonomy.podbean.com/4b5a695f-a807-307d-aa7e-5a225d762ecc,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=17, tm_hour=8, tm_min=16, tm_sec=9, tm_wday=0, tm_yday=198, tm_isdst=0)"
"פרק #751 - ראס רוברטס, כלכלה ופודקאסטים",756,01:26:20,"ראס רוברטס הוא דוקטור לכלכלה, שלימד במספר מהאונ׳ הנחשבות בעולם וכיום מכהן כנשיא של המרכז האקדמי ״שלם״. ב-17 השנים האחרונות ראס מנחה את הפודקאסט ״EconTalk״, אחד הפודקאסט הכלכליים/שיחה המוערכים ומוצלחים בעולם. לאורך השנים אירח אנשים כמילטון פרידמן, נאסים טאלב ורבים אחרים.

 

על מה דיברנו:
נשק בארצות הברית, חינוך בישראל, פודקאסטים, כלכלה, יובל נוח הררי, אריאל רובינשטין, מדע פופולרי, אנשים משכילים, ידע, מרכז שלם, המצב בארץ

 

נותני החסות שלנו:
ביטוח רכב הפניקס סמארט
חברת 2sit שבה תקבלו 25% הנחה על הכסא הראשון שתקנו אם תגידו שהגעתם דרך גיקונומי",geekonomy.podbean.com/e76f989a-a751-3c01-becf-b09c912a1ac9,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=14, tm_hour=13, tm_min=36, tm_sec=20, tm_wday=4, tm_yday=195, tm_isdst=0)"
